timestamp,time_delta_ms,station_id,connector_id,event_type,ocpp_message,status,attack_type,blocked,label
12/20/2025 23:07,1000,,,OTHER,,OK,,0,0
12/20/2025 23:07,0,,,OTHER,,OK,,0,0
12/20/2025 23:07,2000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:07,2000,,,OTHER,,OK,,0,0
12/20/2025 23:07,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:07,6000,,,OTHER,,OK,,0,0
12/20/2025 23:07,4000,,,OTHER,,OK,,0,0
12/20/2025 23:07,0,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:07,4000,,,OTHER,,OK,,0,0
12/20/2025 23:07,2000,,,OTHER,,OK,,0,0
12/20/2025 23:07,4000,,,OTHER,,OK,,0,0
12/20/2025 23:07,6000,,,OTHER,,OK,,0,0
12/20/2025 23:07,4000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:07,2000,,,OTHER,,OK,,0,0
12/20/2025 23:07,0,,,OTHER,,OK,,0,0
12/20/2025 23:07,2000,,,OTHER,,OK,,0,0
12/20/2025 23:08,6000,,,OTHER,,OK,,0,0
12/20/2025 23:08,6000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:08,3000,,,OTHER,,OK,,0,0
12/20/2025 23:08,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:08,5000,,,OTHER,,OK,,0,0
12/20/2025 23:08,4000,,,OTHER,,OK,,0,0
12/20/2025 23:08,2000,,,OTHER,,OK,,0,0
12/20/2025 23:08,4000,,,OTHER,,OK,,0,0
12/20/2025 23:08,6000,,,OTHER,,OK,,0,0
12/20/2025 23:08,2000,,,OTHER,,OK,,0,0
12/20/2025 23:08,3000,,,OTHER,,OK,,0,0
12/20/2025 23:08,4000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:08,4000,,,OTHER,,OK,,0,0
12/20/2025 23:08,1000,,,OTHER,,OK,,0,0
12/20/2025 23:08,1000,,,OTHER,,OK,,0,0
12/20/2025 23:08,3000,,,OTHER,,OK,,0,0
12/20/2025 23:08,2000,,,OTHER,,OK,,0,0
12/20/2025 23:08,1000,,,OTHER,,OK,,0,0
12/20/2025 23:08,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,2000,,,OTHER,,OK,,0,0
12/20/2025 23:09,3000,,,OTHER,,OK,,0,0
12/20/2025 23:09,6000,,,OTHER,,OK,,0,0
12/20/2025 23:09,2000,,,OTHER,,OK,,0,0
12/20/2025 23:09,4000,,,OTHER,,OK,,0,0
12/20/2025 23:09,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:09,5000,,,OTHER,,OK,,0,0
12/20/2025 23:09,4000,,,OTHER,,OK,,0,0
12/20/2025 23:09,1000,,,OTHER,,OK,,0,0
12/20/2025 23:09,4000,,,OTHER,,OK,,0,0
12/20/2025 23:10,6000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:10,0,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,4000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:10,5000,,,OTHER,,OK,,0,0
12/20/2025 23:10,4000,,,OTHER,,OK,,0,0
12/20/2025 23:10,5000,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,0,,,OTHER,,OK,,0,0
12/20/2025 23:10,5000,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,4000,,,OTHER,,OK,,0,0
12/20/2025 23:10,1000,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,5000,,,OTHER,,OK,,0,0
12/20/2025 23:10,0,,,OTHER,,OK,,0,0
12/20/2025 23:10,5000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:10,1000,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,2000,,,OTHER,,OK,,0,0
12/20/2025 23:10,1000,,,OTHER,,OK,,0,0
12/20/2025 23:11,4000,,,OTHER,,OK,,0,0
12/20/2025 23:11,4000,,,OTHER,,OK,,0,0
12/20/2025 23:11,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:11,3000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:11,3000,,,OTHER,,OK,,0,0
12/20/2025 23:11,2000,,,OTHER,,OK,,0,0
12/20/2025 23:11,3000,,,OTHER,,OK,,0,0
12/20/2025 23:11,5000,,,OTHER,,OK,,0,0
12/20/2025 23:11,1000,,,OTHER,,OK,,0,0
12/20/2025 23:11,5000,,,OTHER,,OK,,0,0
12/20/2025 23:11,1000,,,OTHER,,OK,,0,0
12/20/2025 23:11,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:11,5000,,,OTHER,,OK,,0,0
12/20/2025 23:11,5000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:11,1000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:11,3000,,,OTHER,,OK,,0,0
12/20/2025 23:11,4000,,,OTHER,,OK,,0,0
12/20/2025 23:11,4000,,,OTHER,,OK,,0,0
12/20/2025 23:11,6000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:12,2000,,,OTHER,,OK,,0,0
12/20/2025 23:12,3000,,,OTHER,,OK,,0,0
12/20/2025 23:12,5000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:12,1000,,,OTHER,,OK,,0,0
12/20/2025 23:12,2000,,,OTHER,,OK,,0,0
12/20/2025 23:12,2000,,,OTHER,,OK,,0,0
12/20/2025 23:12,1000,,,OTHER,,OK,,0,0
12/20/2025 23:12,3000,,,OTHER,,OK,,0,0
12/20/2025 23:12,6000,,,OTHER,,OK,,0,0
12/20/2025 23:12,5000,,,OTHER,,OK,,0,0
12/20/2025 23:12,4000,,,OTHER,,OK,,0,0
12/20/2025 23:12,5000,,,OTHER,,OK,,0,0
12/20/2025 23:12,6000,,,OTHER,,OK,,0,0
12/20/2025 23:12,1000,,,OTHER,,OK,,0,0
12/20/2025 23:12,2000,,,OTHER,,OK,,0,0
12/20/2025 23:12,3000,,,OTHER,,OK,,0,0
12/20/2025 23:12,1000,,,OTHER,,OK,,0,0
12/20/2025 23:12,5000,,,OTHER,,OK,,0,0
12/20/2025 23:13,5000,,,OTHER,,OK,,0,0
12/20/2025 23:13,2000,,,OTHER,,OK,,0,0
12/20/2025 23:13,1000,,,OTHER,,OK,,0,0
12/20/2025 23:13,5000,,,OTHER,,OK,,0,0
12/20/2025 23:13,4000,,,OTHER,,OK,,0,0
12/20/2025 23:13,1000,,,OTHER,,OK,,0,0
12/20/2025 23:13,2000,,,OTHER,,OK,,0,0
12/20/2025 23:13,3000,,,OTHER,,OK,,0,0
12/20/2025 23:13,1000,,,OTHER,,OK,,0,0
12/20/2025 23:13,2000,,,OTHER,,OK,,0,0
12/20/2025 23:13,3000,,,OTHER,,OK,,0,0
12/20/2025 23:13,2000,,,OTHER,,OK,,0,0
12/20/2025 23:13,3000,,,OTHER,,OK,,0,0
12/20/2025 23:13,5000,,,OTHER,,OK,,0,0
12/20/2025 23:13,1000,,,OTHER,,OK,,0,0
12/20/2025 23:13,5000,,,OTHER,,OK,,0,0
12/20/2025 23:13,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:13,6000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:13,2000,,,OTHER,,OK,,0,0
12/20/2025 23:13,5000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:14,6000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,4000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,0,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:14,1000,,,OTHER,,OK,,0,0
12/20/2025 23:14,0,,,OTHER,,OK,,0,0
12/20/2025 23:14,1000,,,OTHER,,OK,,0,0
12/20/2025 23:14,6000,,,OTHER,,OK,,0,0
12/20/2025 23:14,4000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,5000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:14,1000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:14,3000,,,OTHER,,OK,,0,0
12/20/2025 23:14,1000,,,OTHER,,OK,,0,0
12/20/2025 23:14,6000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,2000,,,OTHER,,OK,,0,0
12/20/2025 23:14,5000,,,OTHER,,OK,,0,0
12/20/2025 23:14,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:14,3000,,,OTHER,,OK,,0,0
12/20/2025 23:14,1000,,,OTHER,,OK,,0,0
12/20/2025 23:15,5000,,,OTHER,,OK,,0,0
12/20/2025 23:15,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:15,5000,,,OTHER,,OK,,0,0
12/20/2025 23:15,3000,,,OTHER,,OK,,0,0
12/20/2025 23:15,1000,,,OTHER,,OK,,0,0
12/20/2025 23:15,2000,,,OTHER,,OK,,0,0
12/20/2025 23:15,2000,,,OTHER,,OK,,0,0
12/20/2025 23:15,1000,,,OTHER,,OK,,0,0
12/20/2025 23:15,3000,,,OTHER,,OK,,0,0
12/20/2025 23:15,4000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:15,2000,,,OTHER,,OK,,0,0
12/20/2025 23:15,3000,,,OTHER,,OK,,0,0
12/20/2025 23:15,2000,,,OTHER,,OK,,0,0
12/20/2025 23:15,0,,,OTHER,,OK,,0,0
12/20/2025 23:15,4000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:15,6000,,,OTHER,,OK,,0,0
12/20/2025 23:15,4000,,,OTHER,,OK,,0,0
12/20/2025 23:15,6000,,,OTHER,,OK,,0,0
12/20/2025 23:15,5000,,,OTHER,,OK,,0,0
12/20/2025 23:16,4000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:16,4000,,,OTHER,,OK,,0,0
12/20/2025 23:16,2000,,,OTHER,,OK,,0,0
12/20/2025 23:16,4000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,2000,,,OTHER,,OK,,0,0
12/20/2025 23:16,5000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:16,2000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,6000,,,OTHER,,OK,,0,0
12/20/2025 23:16,6000,,,OTHER,,OK,,0,0
12/20/2025 23:16,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:16,4000,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,OK,,0,0
12/20/2025 23:16,3000,,,OTHER,,OK,,0,0
12/20/2025 23:16,0,,,OTHER,,OK,,0,0
12/20/2025 23:16,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:16,5000,,,OTHER,,OK,,0,0
12/20/2025 23:17,6000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:17,1000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,OK,,0,0
12/20/2025 23:17,2000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,OK,,0,0
12/20/2025 23:17,2000,,,OTHER,,OK,,0,0
12/20/2025 23:17,4000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:17,6000,,,OTHER,,OK,,0,0
12/20/2025 23:17,6000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,OK,,0,0
12/20/2025 23:17,5000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:17,2000,,,OTHER,,OK,,0,0
12/20/2025 23:17,6000,,,OTHER,,OK,,0,0
12/20/2025 23:17,6000,,,OTHER,,OK,,0,0
12/20/2025 23:17,3000,,,OTHER,,OK,,0,0
12/20/2025 23:17,2000,,,OTHER,,OK,,0,0
12/20/2025 23:17,1000,,,OTHER,,OK,,0,0
12/20/2025 23:17,2000,,,OTHER,,OK,,0,0
12/20/2025 23:17,4000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:18,4000,,,OTHER,,OK,,0,0
12/20/2025 23:18,0,,,OTHER,,OK,,0,0
12/20/2025 23:18,4000,,,OTHER,,OK,,0,0
12/20/2025 23:18,1000,,,OTHER,,OK,,0,0
12/20/2025 23:18,4000,,,OTHER,,OK,,0,0
12/20/2025 23:18,2000,,,OTHER,,OK,,0,0
12/20/2025 23:18,1000,,,OTHER,,OK,,0,0
12/20/2025 23:18,6000,,,OTHER,,OK,,0,0
12/20/2025 23:18,6000,,,OTHER,,OK,,0,0
12/20/2025 23:18,1000,,,OTHER,,OK,,0,0
12/20/2025 23:18,4000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:18,4000,,,OTHER,,OK,,0,0
12/20/2025 23:18,4000,,,OTHER,,OK,,0,0
12/20/2025 23:18,1000,,,OTHER,,OK,,0,0
12/20/2025 23:18,2000,,,OTHER,,BLOCKED,LATERAL_MOVEMENT,1,1
12/20/2025 23:18,2000,,,OTHER,,OK,,0,0
12/20/2025 23:18,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:18,6000,,,OTHER,,OK,,0,0
12/20/2025 23:18,6000,,,OTHER,,OK,,0,0
12/20/2025 23:18,1000,,,OTHER,,OK,,0,0
12/20/2025 23:19,5000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,OK,,0,0
12/20/2025 23:19,5000,,,OTHER,,OK,,0,0
12/20/2025 23:19,5000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:19,1000,,,OTHER,,OK,,0,0
12/20/2025 23:19,3000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,OK,,0,0
12/20/2025 23:19,1000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:19,0,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,OK,,0,0
12/20/2025 23:19,6000,,,OTHER,,OK,,0,0
12/20/2025 23:19,1000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:19,1000,,,OTHER,,OK,,0,0
12/20/2025 23:19,2000,,,OTHER,,OK,,0,0
12/20/2025 23:19,6000,,,OTHER,,OK,,0,0
12/20/2025 23:19,0,,,OTHER,,OK,,0,0
12/20/2025 23:19,5000,,,OTHER,,OK,,0,0
12/20/2025 23:19,1000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:19,4000,,,OTHER,,OK,,0,0
12/20/2025 23:19,3000,,,OTHER,,OK,,0,0
12/20/2025 23:20,4000,,,OTHER,,OK,,0,0
12/20/2025 23:20,3000,,,OTHER,,OK,,0,0
12/20/2025 23:20,2000,,,OTHER,,OK,,0,0
12/20/2025 23:20,6000,,,OTHER,,OK,,0,0
12/20/2025 23:20,1000,,,OTHER,,OK,,0,0
12/20/2025 23:20,5000,,,OTHER,,OK,,0,0
12/20/2025 23:20,3000,,,OTHER,,OK,,0,0
12/20/2025 23:20,3000,,,OTHER,,OK,,0,0
12/20/2025 23:20,4000,,,OTHER,,OK,,0,0
12/20/2025 23:20,6000,,,OTHER,,OK,,0,0
12/20/2025 23:20,2000,,,OTHER,,OK,,0,0
12/20/2025 23:20,4000,,,OTHER,,OK,,0,0
12/20/2025 23:20,2000,,,OTHER,,OK,,0,0
12/20/2025 23:20,6000,,,OTHER,,OK,,0,0
12/20/2025 23:20,2000,,,OTHER,,OK,,0,0
12/20/2025 23:20,5000,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:20,2000,,,OTHER,,OK,,0,0
12/20/2025 23:21,2000,,,OTHER,,OK,,0,0
12/20/2025 23:21,6000,,,OTHER,,OK,,0,0
12/20/2025 23:21,3000,,,OTHER,,OK,,0,0
12/20/2025 23:21,0,,,OTHER,,BLOCKED,TLS_DOWGRADE_DETECTED,1,1
12/20/2025 23:21,1000,,,OTHER,,OK,,0,0
12/20/2025 23:21,2000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:21,3000,,,OTHER,,OK,,0,0
12/20/2025 23:21,3000,,,OTHER,,OK,,0,0
12/20/2025 23:21,2000,,,OTHER,,OK,,0,0
12/20/2025 23:21,5000,,,OTHER,,OK,,0,0
12/20/2025 23:21,2000,,,OTHER,,OK,,0,0
12/20/2025 23:21,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:21,1000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:21,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:21,1000,,,OTHER,,OK,,0,0
12/20/2025 23:21,3000,,,OTHER,,OK,,0,0
12/20/2025 23:21,3000,,,OTHER,,OK,,0,0
12/20/2025 23:21,0,,,OTHER,,OK,,0,0
12/20/2025 23:21,1000,,,OTHER,,OK,,0,0
12/20/2025 23:21,5000,,,OTHER,,OK,,0,0
12/20/2025 23:21,4000,,,OTHER,,OK,,0,0
12/20/2025 23:21,6000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:22,3000,,,OTHER,,OK,,0,0
12/20/2025 23:22,3000,,,OTHER,,BLOCKED,,1,1
12/20/2025 23:22,4000,,,OTHER,,OK,,0,0
12/20/2025 23:22,0,,,OTHER,,OK,,0,0
12/20/2025 23:22,1000,,,OTHER,,BLOCKED,,1,1
