timestamp,status,message_id,action,transaction_id,label
2025-12-23 10:51:30,NORMAL,78,Heartbeat,,0
2025-12-23 10:51:35,NORMAL,79,MeterValues,,0
2025-12-23 10:51:40,NORMAL,80,StatusNotification,,0
2025-12-23 10:51:45,NORMAL,81,Heartbeat,,0
2025-12-23 10:51:50,NORMAL,82,MeterValues,,0
2025-12-23 10:51:55,NORMAL,83,StatusNotification,,0
2025-12-23 10:52:00,NORMAL,84,Heartbeat,,0
2025-12-23 10:52:05,NORMAL,85,MeterValues,,0
2025-12-23 10:52:10,NORMAL,86,StatusNotification,,0
2025-12-23 10:52:15,NORMAL,87,Heartbeat,,0
2025-12-23 10:52:20,NORMAL,88,MeterValues,,0
2025-12-23 10:52:25,NORMAL,89,StatusNotification,,0
2025-12-23 10:52:30,NORMAL,90,Heartbeat,,0
2025-12-23 10:52:35,NORMAL,91,MeterValues,,0
2025-12-23 10:52:40,NORMAL,92,StatusNotification,,0
2025-12-23 10:52:45,NORMAL,93,Heartbeat,,0
2025-12-23 10:52:50,NORMAL,94,MeterValues,,0
2025-12-23 10:52:55,NORMAL,95,StatusNotification,,0
2025-12-23 10:53:00,NORMAL,96,Heartbeat,,0
2025-12-23 10:53:05,NORMAL,97,MeterValues,,0
2025-12-23 10:53:10,NORMAL,98,StatusNotification,,0
2025-12-23 10:53:15,NORMAL,99,Heartbeat,,0
2025-12-23 10:53:20,ANOMALY,999,RemoteStopTransaction,48291.0,1
2025-12-23 10:53:25,NORMAL,100,Heartbeat,,0
2025-12-23 10:53:30,NORMAL,101,MeterValues,,0
2025-12-23 10:53:35,NORMAL,102,StatusNotification,,0
2025-12-23 10:53:40,NORMAL,103,Heartbeat,,0
2025-12-23 10:53:45,NORMAL,104,MeterValues,,0
2025-12-23 10:53:50,NORMAL,105,StatusNotification,,0
2025-12-23 10:53:55,NORMAL,106,Heartbeat,,0
2025-12-23 10:54:00,NORMAL,107,MeterValues,,0
2025-12-23 10:54:05,NORMAL,108,StatusNotification,,0
2025-12-23 10:54:10,NORMAL,109,Heartbeat,,0
2025-12-23 10:54:15,NORMAL,110,MeterValues,,0
2025-12-23 10:54:20,NORMAL,111,StatusNotification,,0
2025-12-23 10:54:25,NORMAL,112,Heartbeat,,0
2025-12-23 10:54:30,NORMAL,113,MeterValues,,0
2025-12-23 10:54:35,NORMAL,114,StatusNotification,,0
2025-12-23 10:54:40,NORMAL,115,Heartbeat,,0
2025-12-23 10:54:45,NORMAL,116,MeterValues,,0
2025-12-23 10:54:50,NORMAL,117,StatusNotification,,0
2025-12-23 10:54:55,NORMAL,118,Heartbeat,,0
2025-12-23 10:55:00,NORMAL,119,MeterValues,,0
2025-12-23 10:55:05,NORMAL,120,StatusNotification,,0
2025-12-23 10:55:10,NORMAL,121,Heartbeat,,0
2025-12-23 10:55:15,NORMAL,122,MeterValues,,0
2025-12-23 10:55:20,NORMAL,123,StatusNotification,,0
2025-12-23 10:55:25,NORMAL,124,Heartbeat,,0
2025-12-23 10:55:30,NORMAL,125,MeterValues,,0
2025-12-23 10:55:35,NORMAL,126,StatusNotification,,0
2025-12-23 10:55:40,NORMAL,127,Heartbeat,,0
2025-12-23 10:55:45,NORMAL,128,MeterValues,,0
2025-12-23 10:55:50,NORMAL,129,StatusNotification,,0
2025-12-23 10:55:55,NORMAL,130,Heartbeat,,0
2025-12-23 10:56:00,NORMAL,131,MeterValues,,0
2025-12-23 10:56:05,NORMAL,132,StatusNotification,,0
2025-12-23 10:56:10,NORMAL,133,Heartbeat,,0
2025-12-23 10:56:15,NORMAL,134,MeterValues,,0
2025-12-23 10:56:20,NORMAL,135,StatusNotification,,0
2025-12-23 10:56:25,NORMAL,136,Heartbeat,,0
2025-12-23 10:56:30,NORMAL,137,MeterValues,,0
2025-12-23 10:56:35,NORMAL,138,StatusNotification,,0
2025-12-23 10:56:40,NORMAL,139,Heartbeat,,0
2025-12-23 10:56:45,NORMAL,140,MeterValues,,0
2025-12-23 10:56:50,NORMAL,141,StatusNotification,,0
2025-12-23 10:56:55,NORMAL,142,Heartbeat,,0
2025-12-23 10:57:00,NORMAL,143,MeterValues,,0
2025-12-23 10:57:05,NORMAL,144,StatusNotification,,0
2025-12-23 10:57:10,NORMAL,145,Heartbeat,,0
2025-12-23 10:57:15,NORMAL,146,MeterValues,,0
2025-12-23 10:57:20,NORMAL,147,StatusNotification,,0
2025-12-23 10:57:25,NORMAL,148,Heartbeat,,0
2025-12-23 10:57:30,NORMAL,149,MeterValues,,0
2025-12-23 10:57:35,NORMAL,150,StatusNotification,,0
2025-12-23 10:57:40,NORMAL,151,Heartbeat,,0
2025-12-23 10:57:45,NORMAL,152,MeterValues,,0
2025-12-23 10:57:50,NORMAL,153,StatusNotification,,0
2025-12-23 10:57:55,NORMAL,154,Heartbeat,,0
2025-12-23 10:58:00,NORMAL,155,MeterValues,,0
2025-12-23 10:58:05,NORMAL,156,StatusNotification,,0
2025-12-23 10:58:10,NORMAL,157,Heartbeat,,0
2025-12-23 10:58:15,NORMAL,158,MeterValues,,0
2025-12-23 10:58:20,NORMAL,159,StatusNotification,,0
2025-12-23 10:58:25,NORMAL,160,Heartbeat,,0
2025-12-23 10:58:30,NORMAL,161,MeterValues,,0
2025-12-23 10:58:35,NORMAL,162,StatusNotification,,0
2025-12-23 10:58:40,NORMAL,163,Heartbeat,,0
2025-12-23 10:58:45,NORMAL,164,MeterValues,,0
2025-12-23 10:58:50,NORMAL,165,StatusNotification,,0
2025-12-23 10:58:55,NORMAL,166,Heartbeat,,0
2025-12-23 10:59:00,NORMAL,167,MeterValues,,0
2025-12-23 10:59:05,NORMAL,168,StatusNotification,,0
2025-12-23 10:59:10,NORMAL,169,Heartbeat,,0
2025-12-23 10:59:15,NORMAL,170,MeterValues,,0
2025-12-23 10:59:20,NORMAL,171,StatusNotification,,0
2025-12-23 10:59:25,NORMAL,172,Heartbeat,,0
2025-12-23 10:59:30,NORMAL,173,MeterValues,,0
2025-12-23 10:59:35,NORMAL,174,StatusNotification,,0
2025-12-23 10:59:40,NORMAL,175,Heartbeat,,0
2025-12-23 10:59:45,NORMAL,176,MeterValues,,0
2025-12-23 10:59:50,NORMAL,177,StatusNotification,,0
2025-12-23 10:59:55,NORMAL,178,Heartbeat,,0
2025-12-23 11:00:00,NORMAL,179,MeterValues,,0
2025-12-23 11:00:05,NORMAL,180,StatusNotification,,0
2025-12-23 11:00:10,NORMAL,181,Heartbeat,,0
2025-12-23 11:00:15,NORMAL,182,MeterValues,,0
2025-12-23 11:00:20,NORMAL,183,StatusNotification,,0
2025-12-23 11:00:25,NORMAL,184,Heartbeat,,0
2025-12-23 11:00:30,NORMAL,185,MeterValues,,0
2025-12-23 11:00:35,NORMAL,186,StatusNotification,,0
2025-12-23 11:00:40,NORMAL,187,Heartbeat,,0
2025-12-23 11:00:45,NORMAL,188,MeterValues,,0
2025-12-23 11:00:50,NORMAL,189,StatusNotification,,0
2025-12-23 11:00:55,NORMAL,190,Heartbeat,,0
2025-12-23 11:01:00,NORMAL,191,MeterValues,,0
2025-12-23 11:01:05,NORMAL,192,StatusNotification,,0
2025-12-23 11:01:10,NORMAL,193,Heartbeat,,0
2025-12-23 11:01:15,NORMAL,194,MeterValues,,0
2025-12-23 11:01:20,NORMAL,195,StatusNotification,,0
2025-12-23 11:01:25,NORMAL,196,Heartbeat,,0
2025-12-23 11:01:30,NORMAL,197,MeterValues,,0
2025-12-23 11:01:35,NORMAL,198,StatusNotification,,0
2025-12-23 11:01:40,ANOMALY,999,RemoteStopTransaction,15622.0,1
2025-12-23 11:01:45,NORMAL,200,Heartbeat,,0
2025-12-23 11:01:50,NORMAL,201,MeterValues,,0
2025-12-23 11:01:55,NORMAL,202,StatusNotification,,0
2025-12-23 11:02:00,NORMAL,203,Heartbeat,,0
2025-12-23 11:02:05,NORMAL,204,MeterValues,,0
2025-12-23 11:02:10,NORMAL,205,StatusNotification,,0
2025-12-23 11:02:15,NORMAL,206,Heartbeat,,0
2025-12-23 11:02:20,NORMAL,207,MeterValues,,0
2025-12-23 11:02:25,NORMAL,208,StatusNotification,,0
2025-12-23 11:02:30,NORMAL,209,Heartbeat,,0
2025-12-23 11:02:35,NORMAL,210,MeterValues,,0
2025-12-23 11:02:40,NORMAL,211,StatusNotification,,0
2025-12-23 11:02:45,NORMAL,212,Heartbeat,,0
2025-12-23 11:02:50,NORMAL,213,MeterValues,,0
2025-12-23 11:02:55,NORMAL,214,StatusNotification,,0
2025-12-23 11:03:00,NORMAL,215,Heartbeat,,0
2025-12-23 11:03:05,NORMAL,216,MeterValues,,0
2025-12-23 11:03:10,NORMAL,217,StatusNotification,,0
2025-12-23 11:03:15,NORMAL,218,Heartbeat,,0
2025-12-23 11:03:20,NORMAL,219,MeterValues,,0
2025-12-23 11:03:25,NORMAL,220,StatusNotification,,0
2025-12-23 11:03:30,NORMAL,221,Heartbeat,,0
2025-12-23 11:03:35,NORMAL,222,MeterValues,,0
2025-12-23 11:03:40,NORMAL,223,StatusNotification,,0
2025-12-23 11:03:45,NORMAL,224,Heartbeat,,0
2025-12-23 11:03:50,NORMAL,225,MeterValues,,0
2025-12-23 11:03:55,NORMAL,226,StatusNotification,,0
2025-12-23 11:04:00,NORMAL,227,Heartbeat,,0
2025-12-23 11:04:05,NORMAL,228,MeterValues,,0
2025-12-23 11:04:10,NORMAL,229,StatusNotification,,0
2025-12-23 11:04:15,NORMAL,230,Heartbeat,,0
2025-12-23 11:04:20,NORMAL,231,MeterValues,,0
2025-12-23 11:04:25,NORMAL,232,StatusNotification,,0
2025-12-23 11:04:30,NORMAL,233,Heartbeat,,0
2025-12-23 11:04:35,NORMAL,234,MeterValues,,0
2025-12-23 11:04:40,NORMAL,235,StatusNotification,,0
2025-12-23 11:04:45,NORMAL,236,Heartbeat,,0
2025-12-23 11:04:50,NORMAL,237,MeterValues,,0
2025-12-23 11:04:55,NORMAL,238,StatusNotification,,0
2025-12-23 11:05:00,NORMAL,239,Heartbeat,,0
2025-12-23 11:05:05,NORMAL,240,MeterValues,,0
2025-12-23 11:05:10,NORMAL,241,StatusNotification,,0
2025-12-23 11:05:15,NORMAL,242,Heartbeat,,0
2025-12-23 11:05:20,NORMAL,243,MeterValues,,0
2025-12-23 11:05:25,NORMAL,244,StatusNotification,,0
2025-12-23 11:05:30,NORMAL,245,Heartbeat,,0
2025-12-23 11:05:35,NORMAL,246,MeterValues,,0
2025-12-23 11:05:40,NORMAL,247,StatusNotification,,0
2025-12-23 11:05:45,NORMAL,248,Heartbeat,,0
2025-12-23 11:05:50,NORMAL,249,MeterValues,,0
2025-12-23 11:05:55,NORMAL,250,StatusNotification,,0
2025-12-23 11:06:00,NORMAL,251,Heartbeat,,0
2025-12-23 11:06:05,NORMAL,252,MeterValues,,0
2025-12-23 11:06:10,NORMAL,253,StatusNotification,,0
2025-12-23 11:06:15,NORMAL,254,Heartbeat,,0
2025-12-23 11:06:20,NORMAL,255,MeterValues,,0
2025-12-23 11:06:25,NORMAL,256,StatusNotification,,0
2025-12-23 11:06:30,NORMAL,257,Heartbeat,,0
2025-12-23 11:06:35,NORMAL,258,MeterValues,,0
2025-12-23 11:06:40,NORMAL,259,StatusNotification,,0
2025-12-23 11:06:45,NORMAL,260,Heartbeat,,0
2025-12-23 11:06:50,NORMAL,261,MeterValues,,0
2025-12-23 11:06:55,NORMAL,262,StatusNotification,,0
2025-12-23 11:07:00,NORMAL,263,Heartbeat,,0
2025-12-23 11:07:05,NORMAL,264,MeterValues,,0
2025-12-23 11:07:10,NORMAL,265,StatusNotification,,0
2025-12-23 11:07:15,NORMAL,266,Heartbeat,,0
2025-12-23 11:07:20,NORMAL,267,MeterValues,,0
2025-12-23 11:07:25,NORMAL,268,StatusNotification,,0
2025-12-23 11:07:30,NORMAL,269,Heartbeat,,0
2025-12-23 11:07:35,NORMAL,270,MeterValues,,0
2025-12-23 11:07:40,NORMAL,271,StatusNotification,,0
2025-12-23 11:07:45,NORMAL,272,Heartbeat,,0
2025-12-23 11:07:50,NORMAL,273,MeterValues,,0
2025-12-23 11:07:55,NORMAL,274,StatusNotification,,0
2025-12-23 11:08:00,NORMAL,275,Heartbeat,,0
2025-12-23 11:08:05,NORMAL,276,MeterValues,,0
2025-12-23 11:08:10,NORMAL,277,StatusNotification,,0
2025-12-23 11:08:15,NORMAL,278,Heartbeat,,0
2025-12-23 11:08:20,NORMAL,279,MeterValues,,0
2025-12-23 11:08:25,NORMAL,280,StatusNotification,,0
2025-12-23 11:08:30,NORMAL,281,Heartbeat,,0
2025-12-23 11:08:35,NORMAL,282,MeterValues,,0
2025-12-23 11:08:40,NORMAL,283,StatusNotification,,0
2025-12-23 11:08:45,NORMAL,284,Heartbeat,,0
2025-12-23 11:08:50,NORMAL,285,MeterValues,,0
2025-12-23 11:08:55,NORMAL,286,StatusNotification,,0
2025-12-23 11:09:00,NORMAL,287,Heartbeat,,0
2025-12-23 11:09:05,NORMAL,288,MeterValues,,0
2025-12-23 11:09:10,NORMAL,289,StatusNotification,,0
2025-12-23 11:09:15,NORMAL,290,Heartbeat,,0
2025-12-23 11:09:20,NORMAL,291,MeterValues,,0
2025-12-23 11:09:25,NORMAL,292,StatusNotification,,0
2025-12-23 11:09:30,NORMAL,293,Heartbeat,,0
2025-12-23 11:09:35,NORMAL,294,MeterValues,,0
2025-12-23 11:09:40,NORMAL,295,StatusNotification,,0
2025-12-23 11:09:45,NORMAL,296,Heartbeat,,0
2025-12-23 11:09:50,NORMAL,297,MeterValues,,0
2025-12-23 11:09:55,NORMAL,298,StatusNotification,,0
2025-12-23 11:10:00,ANOMALY,999,RemoteStopTransaction,88341.0,1
2025-12-23 11:10:05,NORMAL,300,Heartbeat,,0
2025-12-23 11:10:10,NORMAL,301,MeterValues,,0
2025-12-23 11:10:15,NORMAL,302,StatusNotification,,0
2025-12-23 11:10:20,NORMAL,303,Heartbeat,,0
2025-12-23 11:10:25,NORMAL,304,MeterValues,,0
2025-12-23 11:10:30,NORMAL,305,StatusNotification,,0
2025-12-23 11:10:35,NORMAL,306,Heartbeat,,0
2025-12-23 11:10:40,NORMAL,307,MeterValues,,0
2025-12-23 11:10:45,NORMAL,308,StatusNotification,,0
2025-12-23 11:10:50,NORMAL,309,Heartbeat,,0
2025-12-23 11:10:55,NORMAL,310,MeterValues,,0
2025-12-23 11:11:00,NORMAL,311,StatusNotification,,0
2025-12-23 11:11:05,NORMAL,312,Heartbeat,,0
2025-12-23 11:11:10,NORMAL,313,MeterValues,,0
2025-12-23 11:11:15,NORMAL,314,StatusNotification,,0
2025-12-23 11:11:20,NORMAL,315,Heartbeat,,0
2025-12-23 11:11:25,NORMAL,316,MeterValues,,0
2025-12-23 11:11:30,NORMAL,317,StatusNotification,,0
2025-12-23 11:11:35,NORMAL,318,Heartbeat,,0
2025-12-23 11:11:40,NORMAL,319,MeterValues,,0
2025-12-23 11:11:45,NORMAL,320,StatusNotification,,0
2025-12-23 11:11:50,NORMAL,321,Heartbeat,,0
2025-12-23 11:11:55,NORMAL,322,MeterValues,,0
2025-12-23 11:12:00,NORMAL,323,StatusNotification,,0
2025-12-23 11:12:05,NORMAL,324,Heartbeat,,0
2025-12-23 11:12:10,NORMAL,325,MeterValues,,0
2025-12-23 11:12:15,NORMAL,326,StatusNotification,,0
2025-12-23 11:12:20,NORMAL,327,Heartbeat,,0
2025-12-23 11:12:25,NORMAL,328,MeterValues,,0
2025-12-23 11:12:30,NORMAL,329,StatusNotification,,0
2025-12-23 11:12:35,NORMAL,330,Heartbeat,,0
2025-12-23 11:12:40,NORMAL,331,MeterValues,,0
2025-12-23 11:12:45,NORMAL,332,StatusNotification,,0
2025-12-23 11:12:50,NORMAL,333,Heartbeat,,0
2025-12-23 11:12:55,NORMAL,334,MeterValues,,0
2025-12-23 11:13:00,NORMAL,335,StatusNotification,,0
2025-12-23 11:13:05,NORMAL,336,Heartbeat,,0
2025-12-23 11:13:10,NORMAL,337,MeterValues,,0
2025-12-23 11:13:15,NORMAL,338,StatusNotification,,0
2025-12-23 11:13:20,NORMAL,339,Heartbeat,,0
2025-12-23 11:13:25,NORMAL,340,MeterValues,,0
2025-12-23 11:13:30,NORMAL,341,StatusNotification,,0
2025-12-23 11:13:35,NORMAL,342,Heartbeat,,0
2025-12-23 11:13:40,NORMAL,343,MeterValues,,0
2025-12-23 11:13:45,NORMAL,344,StatusNotification,,0
2025-12-23 11:13:50,NORMAL,345,Heartbeat,,0
2025-12-23 11:13:55,NORMAL,346,MeterValues,,0
2025-12-23 11:14:00,NORMAL,347,StatusNotification,,0
2025-12-23 11:14:05,NORMAL,348,Heartbeat,,0
2025-12-23 11:14:10,NORMAL,349,MeterValues,,0
2025-12-23 11:14:15,NORMAL,350,StatusNotification,,0
2025-12-23 11:14:20,NORMAL,351,Heartbeat,,0
2025-12-23 11:14:25,NORMAL,352,MeterValues,,0
2025-12-23 11:14:30,NORMAL,353,StatusNotification,,0
2025-12-23 11:14:35,NORMAL,354,Heartbeat,,0
2025-12-23 11:14:40,NORMAL,355,MeterValues,,0
2025-12-23 11:14:45,NORMAL,356,StatusNotification,,0
2025-12-23 11:14:50,NORMAL,357,Heartbeat,,0
2025-12-23 11:14:55,NORMAL,358,MeterValues,,0
2025-12-23 11:15:00,NORMAL,359,StatusNotification,,0
2025-12-23 11:15:05,NORMAL,360,Heartbeat,,0
2025-12-23 11:15:10,NORMAL,361,MeterValues,,0
2025-12-23 11:15:15,NORMAL,362,StatusNotification,,0
2025-12-23 11:15:20,NORMAL,363,Heartbeat,,0
2025-12-23 11:15:25,NORMAL,364,MeterValues,,0
2025-12-23 11:15:30,NORMAL,365,StatusNotification,,0
2025-12-23 11:15:35,NORMAL,366,Heartbeat,,0
2025-12-23 11:15:40,NORMAL,367,MeterValues,,0
2025-12-23 11:15:45,NORMAL,368,StatusNotification,,0
2025-12-23 11:15:50,NORMAL,369,Heartbeat,,0
2025-12-23 11:15:55,NORMAL,370,MeterValues,,0
2025-12-23 11:16:00,NORMAL,371,StatusNotification,,0
2025-12-23 11:16:05,NORMAL,372,Heartbeat,,0
2025-12-23 11:16:10,NORMAL,373,MeterValues,,0
2025-12-23 11:16:15,NORMAL,374,StatusNotification,,0
2025-12-23 11:16:20,NORMAL,375,Heartbeat,,0
2025-12-23 11:16:25,NORMAL,376,MeterValues,,0
2025-12-23 11:16:30,NORMAL,377,StatusNotification,,0
2025-12-23 11:16:35,NORMAL,378,Heartbeat,,0
2025-12-23 11:16:40,NORMAL,379,MeterValues,,0
2025-12-23 11:16:45,NORMAL,380,StatusNotification,,0
2025-12-23 11:16:50,NORMAL,381,Heartbeat,,0
2025-12-23 11:16:55,NORMAL,382,MeterValues,,0
2025-12-23 11:17:00,NORMAL,383,StatusNotification,,0
2025-12-23 11:17:05,NORMAL,384,Heartbeat,,0
2025-12-23 11:17:10,NORMAL,385,MeterValues,,0
2025-12-23 11:17:15,NORMAL,386,StatusNotification,,0
2025-12-23 11:17:20,NORMAL,387,Heartbeat,,0
2025-12-23 11:17:25,NORMAL,388,MeterValues,,0
2025-12-23 11:17:30,NORMAL,389,StatusNotification,,0
2025-12-23 11:17:35,NORMAL,390,Heartbeat,,0
2025-12-23 11:17:40,NORMAL,391,MeterValues,,0
2025-12-23 11:17:45,NORMAL,392,StatusNotification,,0
2025-12-23 11:17:50,NORMAL,393,Heartbeat,,0
2025-12-23 11:17:55,NORMAL,394,MeterValues,,0
2025-12-23 11:18:00,NORMAL,395,StatusNotification,,0
2025-12-23 11:18:05,NORMAL,396,Heartbeat,,0
2025-12-23 11:18:10,NORMAL,397,MeterValues,,0
2025-12-23 11:18:15,NORMAL,398,StatusNotification,,0
2025-12-23 11:18:20,ANOMALY,999,RemoteStopTransaction,23419.0,1
2025-12-23 11:18:25,NORMAL,400,Heartbeat,,0
2025-12-23 11:18:30,NORMAL,401,MeterValues,,0
2025-12-23 11:18:35,NORMAL,402,StatusNotification,,0
2025-12-23 11:18:40,NORMAL,403,Heartbeat,,0
2025-12-23 11:18:45,NORMAL,404,MeterValues,,0
2025-12-23 11:18:50,NORMAL,405,StatusNotification,,0
2025-12-23 11:18:55,NORMAL,406,Heartbeat,,0
2025-12-23 11:19:00,NORMAL,407,MeterValues,,0
2025-12-23 11:19:05,NORMAL,408,StatusNotification,,0
2025-12-23 11:19:10,NORMAL,409,Heartbeat,,0
2025-12-23 11:19:15,NORMAL,410,MeterValues,,0
2025-12-23 11:19:20,NORMAL,411,StatusNotification,,0
2025-12-23 11:19:25,NORMAL,412,Heartbeat,,0
2025-12-23 11:19:30,NORMAL,413,MeterValues,,0
2025-12-23 11:19:35,NORMAL,414,StatusNotification,,0
2025-12-23 11:19:40,NORMAL,415,Heartbeat,,0
2025-12-23 11:19:45,NORMAL,416,MeterValues,,0
2025-12-23 11:19:50,NORMAL,417,StatusNotification,,0
2025-12-23 11:19:55,NORMAL,418,Heartbeat,,0
2025-12-23 11:20:00,NORMAL,419,MeterValues,,0
2025-12-23 11:20:05,NORMAL,420,StatusNotification,,0
2025-12-23 11:20:10,NORMAL,421,Heartbeat,,0
2025-12-23 11:20:15,NORMAL,422,MeterValues,,0
2025-12-23 11:20:20,NORMAL,423,StatusNotification,,0
2025-12-23 11:20:25,NORMAL,424,Heartbeat,,0
2025-12-23 11:20:30,NORMAL,425,MeterValues,,0
2025-12-23 11:20:35,NORMAL,426,StatusNotification,,0
2025-12-23 11:20:40,NORMAL,427,Heartbeat,,0
2025-12-23 11:20:45,NORMAL,428,MeterValues,,0
2025-12-23 11:20:50,NORMAL,429,StatusNotification,,0
2025-12-23 11:20:55,NORMAL,430,Heartbeat,,0
2025-12-23 11:21:00,NORMAL,431,MeterValues,,0
2025-12-23 11:21:05,NORMAL,432,StatusNotification,,0
2025-12-23 11:21:10,NORMAL,433,Heartbeat,,0
2025-12-23 11:21:15,NORMAL,434,MeterValues,,0
2025-12-23 11:21:20,NORMAL,435,StatusNotification,,0
2025-12-23 11:21:25,NORMAL,436,Heartbeat,,0
2025-12-23 11:21:30,NORMAL,437,MeterValues,,0
2025-12-23 11:21:35,NORMAL,438,StatusNotification,,0
2025-12-23 11:21:40,NORMAL,439,Heartbeat,,0
2025-12-23 11:21:45,NORMAL,440,MeterValues,,0
2025-12-23 11:21:50,NORMAL,441,StatusNotification,,0
2025-12-23 11:21:55,NORMAL,442,Heartbeat,,0
2025-12-23 11:22:00,NORMAL,443,MeterValues,,0
2025-12-23 11:22:05,NORMAL,444,StatusNotification,,0
2025-12-23 11:22:10,NORMAL,445,Heartbeat,,0
2025-12-23 11:22:15,NORMAL,446,MeterValues,,0
2025-12-23 11:22:20,NORMAL,447,StatusNotification,,0
2025-12-23 11:22:25,NORMAL,448,Heartbeat,,0
2025-12-23 11:22:30,NORMAL,449,MeterValues,,0
2025-12-23 11:22:35,NORMAL,450,StatusNotification,,0
2025-12-23 11:22:40,NORMAL,451,Heartbeat,,0
